! COPPER MOUNTAIN TECHNOLOGIES, PLANAR TR1300/1, 00920719, 24.2.2/1.0
! Date: 6/24/2025 5:01:32 PM
! Stimulus(Hz)     S21()            
1.00000000E+07,  3.47994135E-01
1.00181250E+07,  3.46384746E-01
1.00362500E+07,  3.44849533E-01
1.00543750E+07,  3.43305814E-01
1.00725000E+07,  3.41749009E-01
1.00906250E+07,  3.40203206E-01
1.01087500E+07,  3.38660566E-01
1.01268750E+07,  3.37079588E-01
1.01450000E+07,  3.35515493E-01
1.01631250E+07,  3.33971846E-01
1.01812500E+07,  3.32419798E-01
1.01993750E+07,  3.30847975E-01
1.02175000E+07,  3.29293591E-01
1.02356250E+07,  3.27739761E-01
1.02537500E+07,  3.26163839E-01
1.02718750E+07,  3.24594253E-01
1.02900000E+07,  3.23025395E-01
1.03081250E+07,  3.21459628E-01
1.03262500E+07,  3.19883852E-01
1.03443750E+07,  3.18311578E-01
1.03625000E+07,  3.16732676E-01
1.03806250E+07,  3.15163663E-01
1.03987500E+07,  3.13596312E-01
1.04168750E+07,  3.12004417E-01
1.04350000E+07,  3.10433045E-01
1.04531250E+07,  3.08850513E-01
1.04712500E+07,  3.07260377E-01
1.04893750E+07,  3.05654713E-01
1.05075000E+07,  3.04092251E-01
1.05256250E+07,  3.02510741E-01
1.05437500E+07,  3.00925445E-01
1.05618750E+07,  2.99301654E-01
1.05800000E+07,  2.97708043E-01
1.05981250E+07,  2.96118215E-01
1.06162500E+07,  2.94531179E-01
1.06343750E+07,  2.92930801E-01
1.06525000E+07,  2.91333901E-01
1.06706250E+07,  2.89743090E-01
1.06887500E+07,  2.88146394E-01
1.07068750E+07,  2.86554201E-01
1.07250000E+07,  2.84947234E-01
1.07431250E+07,  2.83342458E-01
1.07612500E+07,  2.81743879E-01
1.07793750E+07,  2.80138790E-01
1.07975000E+07,  2.78537444E-01
1.08156250E+07,  2.76932645E-01
1.08337500E+07,  2.75320019E-01
1.08518750E+07,  2.73708800E-01
1.08700000E+07,  2.72100580E-01
1.08881250E+07,  2.70489249E-01
1.09062500E+07,  2.68876660E-01
1.09243750E+07,  2.67264584E-01
1.09425000E+07,  2.65647958E-01
1.09606250E+07,  2.64027735E-01
1.09787500E+07,  2.62408766E-01
1.09968750E+07,  2.60779440E-01
1.10150000E+07,  2.59176994E-01
1.10331250E+07,  2.57554534E-01
1.10512500E+07,  2.55940449E-01
1.10693750E+07,  2.54315268E-01
1.10875000E+07,  2.52699863E-01
1.11056250E+07,  2.51084223E-01
1.11237500E+07,  2.49460939E-01
1.11418750E+07,  2.47828209E-01
1.11600000E+07,  2.46205439E-01
1.11781250E+07,  2.44590234E-01
1.11962500E+07,  2.42957420E-01
1.12143750E+07,  2.41332374E-01
1.12325000E+07,  2.39706159E-01
1.12506250E+07,  2.38070819E-01
1.12687500E+07,  2.36447722E-01
1.12868750E+07,  2.34813517E-01
1.13050000E+07,  2.33184060E-01
1.13231250E+07,  2.31550540E-01
1.13412500E+07,  2.29913057E-01
1.13593750E+07,  2.28280432E-01
1.13775000E+07,  2.26637893E-01
1.13956250E+07,  2.24998620E-01
1.14137500E+07,  2.23361403E-01
1.14318750E+07,  2.21717741E-01
1.14500000E+07,  2.20070920E-01
1.14681250E+07,  2.18440930E-01
1.14862500E+07,  2.16789884E-01
1.15043750E+07,  2.15149645E-01
1.15225000E+07,  2.13497088E-01
1.15406250E+07,  2.11852603E-01
1.15587500E+07,  2.10202447E-01
1.15768750E+07,  2.08564856E-01
1.15950000E+07,  2.06907288E-01
1.16131250E+07,  2.05260284E-01
1.16312500E+07,  2.03614975E-01
1.16493750E+07,  2.01955903E-01
1.16675000E+07,  2.00302258E-01
1.16856250E+07,  1.98647976E-01
1.17037500E+07,  1.97001356E-01
1.17218750E+07,  1.95347948E-01
1.17400000E+07,  1.93694669E-01
1.17581250E+07,  1.92035384E-01
1.17762500E+07,  1.90376371E-01
1.17943750E+07,  1.88726649E-01
1.18125000E+07,  1.87062066E-01
1.18306250E+07,  1.85398999E-01
1.18487500E+07,  1.83747364E-01
1.18668750E+07,  1.82080866E-01
1.18850000E+07,  1.80420110E-01
1.19031250E+07,  1.78754103E-01
1.19212500E+07,  1.77088215E-01
1.19393750E+07,  1.75422490E-01
1.19575000E+07,  1.73759478E-01
1.19756250E+07,  1.72090703E-01
1.19937500E+07,  1.70435346E-01
1.20118750E+07,  1.68768608E-01
1.20300000E+07,  1.67102031E-01
1.20481250E+07,  1.65428925E-01
1.20662500E+07,  1.63774502E-01
1.20843750E+07,  1.62106107E-01
1.21025000E+07,  1.60436821E-01
1.21206250E+07,  1.58768400E-01
1.21387500E+07,  1.57099648E-01
1.21568750E+07,  1.55433310E-01
1.21750000E+07,  1.53763548E-01
1.21931250E+07,  1.52094867E-01
1.22112500E+07,  1.50422525E-01
1.22293750E+07,  1.48755692E-01
1.22475000E+07,  1.47080504E-01
1.22656250E+07,  1.45393922E-01
1.22837500E+07,  1.43727227E-01
1.23018750E+07,  1.42063852E-01
1.23200000E+07,  1.40397927E-01
1.23381250E+07,  1.38723267E-01
1.23562500E+07,  1.37052349E-01
1.23743750E+07,  1.35376813E-01
1.23925000E+07,  1.33702040E-01
1.24106250E+07,  1.32022882E-01
1.24287500E+07,  1.30348669E-01
1.24468750E+07,  1.28676865E-01
1.24650000E+07,  1.27002668E-01
1.24831250E+07,  1.25321161E-01
1.25012500E+07,  1.23638160E-01
1.25193750E+07,  1.21956430E-01
1.25375000E+07,  1.20269119E-01
1.25556250E+07,  1.18574076E-01
1.25737500E+07,  1.16891774E-01
1.25918750E+07,  1.15189358E-01
1.26100000E+07,  1.13513171E-01
1.26281250E+07,  1.11830581E-01
1.26462500E+07,  1.10146699E-01
1.26643750E+07,  1.08467752E-01
1.26825000E+07,  1.06786865E-01
1.27006250E+07,  1.05097834E-01
1.27187500E+07,  1.03411412E-01
1.27368750E+07,  1.01731010E-01
1.27550000E+07,  1.00050788E-01
1.27731250E+07,  9.83576113E-02
1.27912500E+07,  9.66711028E-02
1.28093750E+07,  9.49818452E-02
1.28275000E+07,  9.32933638E-02
1.28456250E+07,  9.16075084E-02
1.28637500E+07,  8.99016099E-02
1.28818750E+07,  8.82235810E-02
1.29000000E+07,  8.65181390E-02
1.29181250E+07,  8.48301916E-02
1.29362500E+07,  8.31276012E-02
1.29543750E+07,  8.14381373E-02
1.29725000E+07,  7.97460206E-02
