! COPPER MOUNTAIN TECHNOLOGIES, PLANAR TR1300/1, 00920719, 24.2.2/1.0
! Date: 6/24/2025 4:09:30 PM
! Stimulus(Hz)     S21(dB)          
1.00000000E+07, -1.65164730E+00
1.00181250E+07, -1.65099273E+00
1.00362500E+07, -1.65103060E+00
1.00543750E+07, -1.65108555E+00
1.00725000E+07, -1.65157220E+00
1.00906250E+07, -1.65127947E+00
1.01087500E+07, -1.65152366E+00
1.01268750E+07, -1.65151850E+00
1.01450000E+07, -1.65169684E+00
1.01631250E+07, -1.65177246E+00
1.01812500E+07, -1.65201190E+00
1.01993750E+07, -1.65197380E+00
1.02175000E+07, -1.65206096E+00
1.02356250E+07, -1.65210270E+00
1.02537500E+07, -1.65227518E+00
1.02718750E+07, -1.65240536E+00
1.02900000E+07, -1.65256573E+00
1.03081250E+07, -1.65251328E+00
1.03262500E+07, -1.65266337E+00
1.03443750E+07, -1.65281941E+00
1.03625000E+07, -1.65293218E+00
1.03806250E+07, -1.65296351E+00
1.03987500E+07, -1.65314632E+00
1.04168750E+07, -1.65324788E+00
1.04350000E+07, -1.65320564E+00
1.04531250E+07, -1.65335467E+00
1.04712500E+07, -1.65352894E+00
1.04893750E+07, -1.65329946E+00
1.05075000E+07, -1.65367778E+00
1.05256250E+07, -1.65357982E+00
1.05437500E+07, -1.65375736E+00
1.05618750E+07, -1.65344302E+00
1.05800000E+07, -1.65360634E+00
1.05981250E+07, -1.65361834E+00
1.06162500E+07, -1.65366404E+00
1.06343750E+07, -1.65378207E+00
1.06525000E+07, -1.65399679E+00
1.06706250E+07, -1.65405945E+00
1.06887500E+07, -1.65407757E+00
1.07068750E+07, -1.65418907E+00
1.07250000E+07, -1.65428969E+00
1.07431250E+07, -1.65447415E+00
1.07612500E+07, -1.65452484E+00
1.07793750E+07, -1.65461243E+00
1.07975000E+07, -1.65461970E+00
1.08156250E+07, -1.65478237E+00
1.08337500E+07, -1.65487728E+00
1.08518750E+07, -1.65503691E+00
1.08700000E+07, -1.65498697E+00
1.08881250E+07, -1.65513545E+00
1.09062500E+07, -1.65516063E+00
1.09243750E+07, -1.65531222E+00
1.09425000E+07, -1.65535892E+00
1.09606250E+07, -1.65544092E+00
1.09787500E+07, -1.65563508E+00
1.09968750E+07, -1.65570255E+00
1.10150000E+07, -1.65577593E+00
1.10331250E+07, -1.65583227E+00
1.10512500E+07, -1.65600202E+00
1.10693750E+07, -1.65611168E+00
1.10875000E+07, -1.65629910E+00
